Date,Year,Month,Day,Temperature,PO4,NO3,Secchi
29/07/2005,2005,7,29,17.90,0.31,2.92,5.50
30/07/2005,2005,7,30,NA,NA,NA,NA
31/07/2005,2005,7,31,NA,NA,NA,NA
01/08/2005,2005,8,1,17.10,0.21,1.94,4.50
02/08/2005,2005,8,2,16.90,0.25,2.35,6.00
03/08/2005,2005,8,3,17.50,0.36,3.11,6.00
04/08/2005,2005,8,4,17.10,0.35,2.62,7.10
05/08/2005,2005,8,5,17.30,0.40,2.41,4.80
06/08/2005,2005,8,6,NA,NA,NA,NA
07/08/2005,2005,8,7,NA,NA,NA,NA
08/08/2005,2005,8,8,17.40,0.40,3.55,4.10
09/08/2005,2005,8,9,17.10,0.33,2.36,2.30
10/08/2005,2005,8,10,17.00,0.31,2.54,3.50
11/08/2005,2005,8,11,16.90,0.36,2.99,2.50
12/08/2005,2005,8,12,16.90,0.44,3.29,3.00
13/08/2005,2005,8,13,NA,NA,NA,NA
14/08/2005,2005,8,14,NA,NA,NA,NA
15/08/2005,2005,8,15,16.90,0.63,5.97,3.80
16/08/2005,2005,8,16,16.80,0.59,6.54,3.70
17/08/2005,2005,8,17,17.30,0.61,4.24,5.80
18/08/2005,2005,8,18,17.40,0.69,3.51,6.00
19/08/2005,2005,8,19,17.50,0.42,2.41,5.80
20/08/2005,2005,8,20,NA,NA,NA,NA
21/08/2005,2005,8,21,NA,NA,NA,NA
22/08/2005,2005,8,22,17.60,0.11,2.71,3.90
23/08/2005,2005,8,23,17.40,0.17,7.53,5.00
24/08/2005,2005,8,24,17.30,0.35,4.14,5.00
25/08/2005,2005,8,25,17.00,0.01,6.59,3.00
26/08/2005,2005,8,26,16.80,0.36,2.11,5.00
27/08/2005,2005,8,27,NA,NA,NA,NA
28/08/2005,2005,8,28,NA,NA,NA,NA
29/08/2005,2005,8,29,16.90,0.52,15.64,6.00
30/08/2005,2005,8,30,17.10,0.25,3.30,6.20
31/08/2005,2005,8,31,17.30,0.50,3.37,5.10
01/09/2005,2005,9,1,17.00,0.31,1.68,5.50
02/09/2005,2005,9,2,17.00,0.18,0.88,6.00
03/09/2005,2005,9,3,NA,NA,NA,NA
04/09/2005,2005,9,4,NA,NA,NA,NA
05/09/2005,2005,9,5,17.30,0.31,NA,5.00
06/09/2005,2005,9,6,17.40,0.30,4.01,5.50
07/09/2005,2005,9,7,17.70,0.06,0.10,5.50
08/09/2005,2005,9,8,17.50,0.52,1.19,5.00
09/09/2005,2005,9,9,17.50,0.32,1.04,4.80
10/09/2005,2005,9,10,NA,NA,NA,NA
11/09/2005,2005,9,11,NA,NA,NA,NA
12/09/2005,2005,9,12,17.40,0.22,0.10,3.50
13/09/2005,2005,9,13,17.40,0.36,3.48,NA
14/09/2005,2005,9,14,17.60,0.18,1.40,NA
15/09/2005,2005,9,15,17.00,0.21,0.10,NA
16/09/2005,2005,9,16,17.00,0.47,2.72,NA
17/09/2005,2005,9,17,NA,NA,NA,NA
18/09/2005,2005,9,18,NA,NA,NA,NA
19/09/2005,2005,9,19,17.60,0.25,1.77,NA
20/09/2005,2005,9,20,17.00,0.04,0.10,NA
21/09/2005,2005,9,21,17.00,0.14,0.10,NA
22/09/2005,2005,9,22,16.90,0.18,0.10,NA
23/09/2005,2005,9,23,16.80,0.14,1.96,NA
24/09/2005,2005,9,24,NA,NA,NA,NA
25/09/2005,2005,9,25,NA,NA,NA,NA
26/09/2005,2005,9,26,16.80,0.52,2.38,NA
27/09/2005,2005,9,27,16.80,0.42,0.99,NA
28/09/2005,2005,9,28,16.50,0.16,1.87,NA
29/09/2005,2005,9,29,16.40,0.21,1.38,NA
30/09/2005,2005,9,30,16.00,0.42,1.94,NA
01/10/2005,2005,10,1,NA,NA,NA,NA
02/10/2005,2005,10,2,NA,NA,NA,NA
03/10/2005,2005,10,3,NA,NA,NA,NA
04/10/2005,2005,10,4,16.20,0.46,2.12,NA
05/10/2005,2005,10,5,15.80,0.46,2.21,NA
06/10/2005,2005,10,6,16.00,0.22,1.23,NA
07/10/2005,2005,10,7,16.10,0.49,2.40,NA
08/10/2005,2005,10,8,NA,NA,NA,NA
09/10/2005,2005,10,9,NA,NA,NA,NA
10/10/2005,2005,10,10,15.90,0.43,3.18,NA
11/10/2005,2005,10,11,15.90,0.48,2.87,NA
12/10/2005,2005,10,12,15.90,0.38,2.00,NA
13/10/2005,2005,10,13,15.60,0.30,1.95,NA
14/10/2005,2005,10,14,16.10,0.35,1.69,NA
15/10/2005,2005,10,15,NA,NA,NA,NA
16/10/2005,2005,10,16,NA,NA,NA,NA
17/10/2005,2005,10,17,15.00,0.30,2.36,NA
18/10/2005,2005,10,18,14.10,0.34,3.01,NA
19/10/2005,2005,10,19,13.80,0.42,2.02,NA
20/10/2005,2005,10,20,14.60,0.33,2.15,NA
21/10/2005,2005,10,21,14.80,0.01,3.02,NA
22/10/2005,2005,10,22,NA,NA,NA,NA
23/10/2005,2005,10,23,NA,NA,NA,NA
24/10/2005,2005,10,24,14.50,0.29,2.30,NA
25/10/2005,2005,10,25,14.50,0.22,2.41,NA
26/10/2005,2005,10,26,NA,NA,NA,NA
27/10/2005,2005,10,27,14.60,0.55,2.21,NA
28/10/2005,2005,10,28,14.50,0.37,2.53,NA
29/10/2005,2005,10,29,NA,NA,NA,NA
30/10/2005,2005,10,30,NA,NA,NA,NA
31/10/2005,2005,10,31,14.60,0.49,1.97,NA
01/11/2005,2005,11,1,14.70,0.38,1.32,NA
02/11/2005,2005,11,2,14.30,0.36,2.11,NA
03/11/2005,2005,11,3,14.50,0.35,4.21,NA
04/11/2005,2005,11,4,14.40,0.30,2.12,NA
05/11/2005,2005,11,5,NA,NA,NA,NA
06/11/2005,2005,11,6,NA,NA,NA,NA
07/11/2005,2005,11,7,14.10,0.43,3.57,NA
08/11/2005,2005,11,8,13.90,0.51,11.21,NA
09/11/2005,2005,11,9,13.50,0.67,2.59,NA
10/11/2005,2005,11,10,13.10,0.70,2.05,NA
11/11/2005,2005,11,11,13.40,1.33,4.66,NA
12/11/2005,2005,11,12,NA,NA,NA,NA
13/11/2005,2005,11,13,NA,NA,NA,NA
14/11/2005,2005,11,14,12.90,0.81,3.23,NA
15/11/2005,2005,11,15,12.80,0.57,2.82,NA
16/11/2005,2005,11,16,12.30,0.73,3.35,NA
17/11/2005,2005,11,17,12.30,0.46,2.64,NA
18/11/2005,2005,11,18,12.00,0.55,3.01,NA
19/11/2005,2005,11,19,NA,NA,NA,NA
20/11/2005,2005,11,20,NA,NA,NA,NA
21/11/2005,2005,11,21,11.70,0.55,3.03,NA
22/11/2005,2005,11,22,12.70,0.93,2.75,NA
23/11/2005,2005,11,23,11.90,0.87,2.74,NA
24/11/2005,2005,11,24,11.60,0.72,5.37,NA
25/11/2005,2005,11,25,10.80,0.68,4.12,NA
26/11/2005,2005,11,26,NA,NA,NA,NA
27/11/2005,2005,11,27,NA,NA,NA,NA
28/11/2005,2005,11,28,10.80,0.48,7.68,NA
29/11/2005,2005,11,29,10.50,0.48,2.98,NA
30/11/2005,2005,11,30,10.40,0.47,2.78,NA
01/12/2005,2005,12,1,10.20,0.52,13.51,NA
02/12/2005,2005,12,2,9.10,0.72,3.04,NA
03/12/2005,2005,12,3,NA,NA,NA,NA
04/12/2005,2005,12,4,NA,NA,NA,NA
05/12/2005,2005,12,5,9.40,0.90,7.25,NA
06/12/2005,2005,12,6,9.20,0.59,7.04,NA
07/12/2005,2005,12,7,9.40,0.60,7.42,NA
08/12/2005,2005,12,8,9.10,0.46,9.40,NA
09/12/2005,2005,12,9,9.10,0.69,16.40,NA
10/12/2005,2005,12,10,NA,NA,NA,NA
11/12/2005,2005,12,11,NA,NA,NA,NA
12/12/2005,2005,12,12,9.20,0.43,12.38,NA
13/12/2005,2005,12,13,9.50,0.40,8.14,NA
14/12/2005,2005,12,14,9.30,0.49,13.93,NA
15/12/2005,2005,12,15,9.10,0.51,34.99,NA
16/12/2005,2005,12,16,NA,NA,NA,NA
17/12/2005,2005,12,17,NA,NA,NA,NA
18/12/2005,2005,12,18,NA,NA,NA,NA
19/12/2005,2005,12,19,7.80,0.73,8.48,NA
20/12/2005,2005,12,20,7.90,0.69,7.81,NA
21/12/2005,2005,12,21,7.90,0.67,15.18,NA
22/12/2005,2005,12,22,7.90,0.56,18.68,NA
23/12/2005,2005,12,23,7.80,0.70,10.54,NA
24/12/2005,2005,12,24,NA,NA,NA,NA
25/12/2005,2005,12,25,NA,NA,NA,NA
26/12/2005,2005,12,26,NA,NA,NA,NA
27/12/2005,2005,12,27,6.20,0.68,15.40,NA
28/12/2005,2005,12,28,5.90,0.77,14.07,NA
29/12/2005,2005,12,29,6.00,0.59,15.04,NA
30/12/2005,2005,12,30,6.10,0.78,15.64,NA
31/12/2005,2005,12,31,NA,NA,NA,NA
01/01/2006,2006,1,1,NA,NA,NA,NA
02/01/2006,2006,1,2,6.60,0.58,12.38,2.10
03/01/2006,2006,1,3,6.50,0.61,15.48,2.50
04/01/2006,2006,1,4,6.50,0.76,12.55,2.80
05/01/2006,2006,1,5,6.10,0.63,13.44,2.20
06/01/2006,2006,1,6,5.70,0.74,14.96,1.80
07/01/2006,2006,1,7,NA,NA,NA,NA
08/01/2006,2006,1,8,NA,NA,NA,NA
09/01/2006,2006,1,9,6.10,0.71,10.95,3.80
10/01/2006,2006,1,10,5.90,0.41,10.87,3.80
11/01/2006,2006,1,11,6.40,0.60,9.63,1.50
12/01/2006,2006,1,12,6.10,0.52,11.28,1.70
13/01/2006,2006,1,13,6.00,0.46,9.23,2.30
14/01/2006,2006,1,14,NA,NA,NA,NA
15/01/2006,2006,1,15,NA,NA,NA,NA
16/01/2006,2006,1,16,5.50,0.60,10.04,3.70
17/01/2006,2006,1,17,5.60,0.59,10.27,3.50
18/01/2006,2006,1,18,5.90,0.63,9.46,2.90
19/01/2006,2006,1,19,5.60,0.74,7.44,3.00
20/01/2006,2006,1,20,5.90,0.48,10.40,3.70
21/01/2006,2006,1,21,NA,NA,NA,NA
22/01/2006,2006,1,22,NA,NA,NA,NA
23/01/2006,2006,1,23,NA,NA,NA,NA
24/01/2006,2006,1,24,4.50,0.42,9.94,2.70
25/01/2006,2006,1,25,4.90,1.21,10.80,3.20
26/01/2006,2006,1,26,4.60,0.47,9.29,2.20
27/01/2006,2006,1,27,4.60,0.50,7.79,2.90
28/01/2006,2006,1,28,NA,NA,NA,NA
29/01/2006,2006,1,29,NA,NA,NA,NA
30/01/2006,2006,1,30,4.60,0.50,11.10,3.00
31/01/2006,2006,1,31,4.40,0.55,15.77,2.70
01/02/2006,2006,2,1,4.80,0.42,23.19,3.50
02/02/2006,2006,2,2,4.60,0.41,20.46,4.00
03/02/2006,2006,2,3,4.80,0.41,11.46,3.70
04/02/2006,2006,2,4,NA,NA,NA,NA
05/02/2006,2006,2,5,NA,NA,NA,NA
06/02/2006,2006,2,6,4.30,0.26,12.93,4.20
07/02/2006,2006,2,7,4.60,0.30,13.52,3.00
08/02/2006,2006,2,8,4.60,0.34,14.62,1.80
09/02/2006,2006,2,9,4.40,0.31,15.38,0.40
10/02/2006,2006,2,10,4.10,0.31,18.25,0.50
11/02/2006,2006,2,11,NA,NA,NA,NA
12/02/2006,2006,2,12,NA,NA,NA,NA
13/02/2006,2006,2,13,3.60,0.68,24.77,2.00
14/02/2006,2006,2,14,3.40,0.34,29.11,2.10
15/02/2006,2006,2,15,3.70,0.30,28.26,2.40
16/02/2006,2006,2,16,4.00,0.30,15.03,2.50
17/02/2006,2006,2,17,4.10,0.16,14.81,2.80
18/02/2006,2006,2,18,NA,NA,NA,NA
19/02/2006,2006,2,19,NA,NA,NA,NA
20/02/2006,2006,2,20,4.00,0.18,18.01,3.20
21/02/2006,2006,2,21,3.70,0.23,25.05,2.80
22/02/2006,2006,2,22,3.30,0.30,33.37,1.90
23/02/2006,2006,2,23,3.50,0.25,31.15,3.00
24/02/2006,2006,2,24,3.00,0.49,52.04,1.80
25/02/2006,2006,2,25,NA,NA,NA,NA
26/02/2006,2006,2,26,NA,NA,NA,NA
27/02/2006,2006,2,27,3.20,0.29,48.83,2.50
28/02/2006,2006,2,28,3.20,0.33,35.99,2.20
01/03/2006,2006,3,1,3.60,0.01,24.45,3.50
02/03/2006,2006,3,2,3.40,0.22,18.23,4.00
03/03/2006,2006,3,3,3.50,0.23,19.76,2.80
04/03/2006,2006,3,4,NA,NA,NA,NA
05/03/2006,2006,3,5,NA,NA,NA,NA
06/03/2006,2006,3,6,3.40,0.48,17.18,3.50
07/03/2006,2006,3,7,3.40,0.45,15.49,3.20
08/03/2006,2006,3,8,3.20,0.29,17.55,3.00
09/03/2006,2006,3,9,3.20,0.22,15.44,3.30
10/03/2006,2006,3,10,3.10,0.25,15.85,4.50
11/03/2006,2006,3,11,NA,NA,NA,NA
12/03/2006,2006,3,12,NA,NA,NA,NA
13/03/2006,2006,3,13,2.60,0.29,20.22,4.80
14/03/2006,2006,3,14,2.10,0.21,23.18,5.00
15/03/2006,2006,3,15,2.60,0.15,23.05,4.90
16/03/2006,2006,3,16,2.40,0.16,22.89,4.00
17/03/2006,2006,3,17,2.30,0.17,30.05,2.80
18/03/2006,2006,3,18,NA,NA,NA,NA
19/03/2006,2006,3,19,NA,NA,NA,NA
20/03/2006,2006,3,20,3.10,0.17,18.70,4.70
21/03/2006,2006,3,21,2.90,0.54,29.26,4.00
22/03/2006,2006,3,22,2.70,0.29,23.58,4.20
23/03/2006,2006,3,23,3.00,0.28,32.99,4.00
24/03/2006,2006,3,24,2.90,0.20,29.38,3.80
25/03/2006,2006,3,25,NA,NA,NA,NA
26/03/2006,2006,3,26,NA,NA,NA,NA
27/03/2006,2006,3,27,3.90,0.24,15.19,8.20
28/03/2006,2006,3,28,3.70,0.21,14.81,7.40
29/03/2006,2006,3,29,3.60,0.06,15.38,6.30
30/03/2006,2006,3,30,3.80,0.10,15.84,6.90
31/03/2006,2006,3,31,3.90,0.11,13.68,6.80
01/04/2006,2006,4,1,NA,NA,NA,NA
02/04/2006,2006,4,2,NA,NA,NA,NA
03/04/2006,2006,4,3,3.70,0.14,16.83,7.30
04/04/2006,2006,4,4,3.80,0.02,13.18,7.50
05/04/2006,2006,4,5,3.90,0.15,14.25,5.50
06/04/2006,2006,4,6,4.00,0.08,22.81,5.00
07/04/2006,2006,4,7,4.20,0.14,19.25,6.50
08/04/2006,2006,4,8,NA,NA,NA,NA
09/04/2006,2006,4,9,NA,NA,NA,NA
10/04/2006,2006,4,10,4.30,0.14,19.34,5.00
11/04/2006,2006,4,11,4.50,0.20,26.74,4.90
12/04/2006,2006,4,12,4.00,0.28,27.20,4.70
13/04/2006,2006,4,13,4.70,0.01,16.60,4.90
14/04/2006,2006,4,14,NA,NA,NA,NA
15/04/2006,2006,4,15,NA,NA,NA,NA
16/04/2006,2006,4,16,NA,NA,NA,NA
17/04/2006,2006,4,17,NA,NA,NA,NA
18/04/2006,2006,4,18,4.70,0.26,26.93,5.50
19/04/2006,2006,4,19,5.20,0.02,24.87,6.80
20/04/2006,2006,4,20,5.40,0.05,21.53,6.60
21/04/2006,2006,4,21,NA,NA,NA,NA
22/04/2006,2006,4,22,NA,NA,NA,NA
23/04/2006,2006,4,23,NA,NA,NA,NA
24/04/2006,2006,4,24,NA,NA,NA,NA
25/04/2006,2006,4,25,6.30,0.01,16.10,5.90
26/04/2006,2006,4,26,6.40,0.01,21.54,5.40
27/04/2006,2006,4,27,6.30,0.01,14.47,6.10
28/04/2006,2006,4,28,5.00,0.01,18.33,6.50
29/04/2006,2006,4,29,NA,NA,NA,NA
30/04/2006,2006,4,30,NA,NA,NA,NA
01/05/2006,2006,5,1,NA,NA,NA,NA
02/05/2006,2006,5,2,6.60,0.01,14.78,5.20
03/05/2006,2006,5,3,7.30,0.01,14.59,4.80
04/05/2006,2006,5,4,7.10,0.01,12.57,5.10
05/05/2006,2006,5,5,8.20,0.01,10.01,4.90
06/05/2006,2006,5,6,NA,NA,NA,NA
07/05/2006,2006,5,7,NA,NA,NA,NA
08/05/2006,2006,5,8,8.70,0.01,9.00,5.50
09/05/2006,2006,5,9,8.50,0.01,8.68,4.80
10/05/2006,2006,5,10,8.50,0.01,10.72,6.40
11/05/2006,2006,5,11,NA,NA,NA,NA
12/05/2006,2006,5,12,NA,NA,NA,NA
13/05/2006,2006,5,13,NA,NA,NA,NA
14/05/2006,2006,5,14,NA,NA,NA,NA
15/05/2006,2006,5,15,9.80,0.02,16.94,5.30
16/05/2006,2006,5,16,9.10,0.01,20.48,5.10
17/05/2006,2006,5,17,9.00,0.01,13.10,5.50
18/05/2006,2006,5,18,9.10,0.01,11.54,5.10
19/05/2006,2006,5,19,9.30,0.01,11.87,5.20
20/05/2006,2006,5,20,NA,NA,NA,NA
21/05/2006,2006,5,21,NA,NA,NA,NA
22/05/2006,2006,5,22,9.60,0.01,7.68,4.60
23/05/2006,2006,5,23,9.60,0.01,8.51,4.60
24/05/2006,2006,5,24,9.40,0.01,8.01,4.60
25/05/2006,2006,5,25,NA,NA,NA,NA
26/05/2006,2006,5,26,9.80,0.01,8.32,5.00
27/05/2006,2006,5,27,NA,NA,NA,NA
28/05/2006,2006,5,28,NA,NA,NA,NA
29/05/2006,2006,5,29,11.50,0.01,8.05,4.50
30/05/2006,2006,5,30,10.60,0.01,7.90,4.50
31/05/2006,2006,5,31,10.80,0.01,9.12,4.20
01/06/2006,2006,6,1,10.50,0.01,8.95,3.20
02/06/2006,2006,6,2,10.70,0.01,9.55,4.50
03/06/2006,2006,6,3,NA,NA,NA,NA
04/06/2006,2006,6,4,NA,NA,NA,NA
05/06/2006,2006,6,5,NA,NA,NA,NA
06/06/2006,2006,6,6,12.50,0.01,11.45,6.00
07/06/2006,2006,6,7,12.30,0.01,10.77,6.00
08/06/2006,2006,6,8,12.70,0.01,10.21,7.00
09/06/2006,2006,6,9,14.30,0.01,15.73,7.50
10/06/2006,2006,6,10,NA,NA,NA,NA
11/06/2006,2006,6,11,NA,NA,NA,NA
12/06/2006,2006,6,12,14.40,0.01,15.65,5.00
13/06/2006,2006,6,13,14.70,0.01,9.38,6.50
14/06/2006,2006,6,14,14.10,0.21,13.60,6.50
15/06/2006,2006,6,15,14.30,0.01,18.96,4.50
16/06/2006,2006,6,16,14.40,0.01,10.62,4.50
17/06/2006,2006,6,17,NA,NA,NA,NA
18/06/2006,2006,6,18,NA,NA,NA,NA
19/06/2006,2006,6,19,14.40,0.01,12.07,5.30
20/06/2006,2006,6,20,14.60,0.01,11.50,4.80
21/06/2006,2006,6,21,13.70,0.12,9.36,5.00
22/06/2006,2006,6,22,13.60,0.01,15.68,4.90
23/06/2006,2006,6,23,13.80,0.01,14.40,2.80
24/06/2006,2006,6,24,NA,NA,NA,NA
25/06/2006,2006,6,25,NA,NA,NA,NA
26/06/2006,2006,6,26,14.60,0.01,9.47,4.40
27/06/2006,2006,6,27,13.60,0.01,7.78,3.60
28/06/2006,2006,6,28,13.40,0.01,7.53,4.20
29/06/2006,2006,6,29,14.20,0.01,8.03,5.10
30/06/2006,2006,6,30,14.90,0.01,11.68,5.20
01/07/2006,2006,7,1,NA,NA,NA,NA
02/07/2006,2006,7,2,NA,NA,NA,NA
03/07/2006,2006,7,3,15.50,0.01,8.91,5.30
04/07/2006,2006,7,4,16.00,0.11,7.54,6.00
05/07/2006,2006,7,5,16.60,0.01,4.44,7.00
06/07/2006,2006,7,6,16.30,0.01,4.28,4.90
07/07/2006,2006,7,7,16.50,0.01,5.86,4.90
08/07/2006,2006,7,8,NA,NA,NA,NA
09/07/2006,2006,7,9,NA,NA,NA,NA
10/07/2006,2006,7,10,18.10,0.14,6.03,6.20
11/07/2006,2006,7,11,15.50,0.12,7.04,5.00
12/07/2006,2006,7,12,15.50,0.08,5.74,5.70
13/07/2006,2006,7,13,16.70,0.08,6.36,6.20
14/07/2006,2006,7,14,15.80,0.12,5.28,3.90
15/07/2006,2006,7,15,NA,NA,NA,NA
16/07/2006,2006,7,16,NA,NA,NA,NA
17/07/2006,2006,7,17,18.40,0.01,3.39,4.90
18/07/2006,2006,7,18,18.30,0.01,2.40,6.20
19/07/2006,2006,7,19,19.60,0.10,1.94,4.00
20/07/2006,2006,7,20,18.00,0.01,3.01,3.00
21/07/2006,2006,7,21,17.80,0.01,2.86,4.80
22/07/2006,2006,7,22,NA,NA,NA,NA
23/07/2006,2006,7,23,NA,NA,NA,NA
24/07/2006,2006,7,24,19.40,0.18,2.13,4.90
25/07/2006,2006,7,25,19.00,0.11,2.17,5.50
26/07/2006,2006,7,26,19.00,0.01,2.07,6.50
27/07/2006,2006,7,27,18.10,0.01,2.04,6.00
28/07/2006,2006,7,28,18.40,0.01,1.72,6.50
29/07/2006,2006,7,29,NA,NA,NA,NA
30/07/2006,2006,7,30,NA,NA,NA,NA
31/07/2006,2006,7,31,18.10,0.63,2.06,5.00
01/08/2006,2006,8,1,19.20,0.25,2.05,7.00
02/08/2006,2006,8,2,18.50,0.16,2.58,6.00
03/08/2006,2006,8,3,18.20,0.01,2.61,7.00
04/08/2006,2006,8,4,18.20,0.17,3.15,5.20
05/08/2006,2006,8,5,NA,NA,NA,NA
06/08/2006,2006,8,6,NA,NA,NA,NA
07/08/2006,2006,8,7,20.00,0.08,1.79,4.50
08/08/2006,2006,8,8,19.20,0.39,1.91,4.80
09/08/2006,2006,8,9,18.60,0.61,2.91,6.00
10/08/2006,2006,8,10,18.40,0.03,2.11,5.00
11/08/2006,2006,8,11,18.30,0.20,2.74,5.10
12/08/2006,2006,8,12,NA,NA,NA,NA
13/08/2006,2006,8,13,NA,NA,NA,NA
14/08/2006,2006,8,14,18.40,0.17,1.96,6.10
15/08/2006,2006,8,15,18.10,0.11,2.28,4.80
16/08/2006,2006,8,16,18.20,0.45,2.51,4.20
17/08/2006,2006,8,17,18.40,0.01,2.15,4.90
18/08/2006,2006,8,18,18.70,0.01,2.93,4.90
19/08/2006,2006,8,19,NA,NA,NA,NA
20/08/2006,2006,8,20,NA,NA,NA,NA
21/08/2006,2006,8,21,18.40,0.01,2.46,5.40
22/08/2006,2006,8,22,18.00,0.11,2.32,5.20
23/08/2006,2006,8,23,18.30,0.01,2.57,4.20
24/08/2006,2006,8,24,18.50,0.03,2.59,5.20
25/08/2006,2006,8,25,18.70,0.13,2.51,5.30
26/08/2006,2006,8,26,NA,NA,NA,NA
27/08/2006,2006,8,27,NA,NA,NA,NA
28/08/2006,2006,8,28,17.90,0.40,2.50,4.60
29/08/2006,2006,8,29,17.90,0.01,2.33,4.90
30/08/2006,2006,8,30,18.10,0.15,2.83,4.80
31/08/2006,2006,8,31,17.80,0.10,2.20,4.10
01/09/2006,2006,9,1,18.30,0.12,3.19,4.20
02/09/2006,2006,9,2,NA,NA,NA,NA
03/09/2006,2006,9,3,NA,NA,NA,NA
04/09/2006,2006,9,4,18.10,0.34,4.16,2.10
05/09/2006,2006,9,5,17.60,0.05,4.78,2.20
06/09/2006,2006,9,6,18.30,0.26,5.63,2.20
07/09/2006,2006,9,7,18.30,0.10,4.70,4.00
08/09/2006,2006,9,8,17.50,0.42,4.11,1.20
09/09/2006,2006,9,9,NA,NA,NA,NA
10/09/2006,2006,9,10,NA,NA,NA,NA
11/09/2006,2006,9,11,17.70,0.66,4.99,4.00
12/09/2006,2006,9,12,17.90,1.56,3.36,5.00
13/09/2006,2006,9,13,18.10,0.45,2.49,4.50
14/09/2006,2006,9,14,18.70,0.33,1.98,5.00
15/09/2006,2006,9,15,18.20,1.00,2.47,4.10
16/09/2006,2006,9,16,NA,NA,NA,NA
17/09/2006,2006,9,17,NA,NA,NA,NA
18/09/2006,2006,9,18,18.20,0.77,3.57,4.80
19/09/2006,2006,9,19,18.20,0.14,2.26,5.30
20/09/2006,2006,9,20,17.90,0.66,1.99,2.80
21/09/2006,2006,9,21,17.20,0.85,2.15,4.30
22/09/2006,2006,9,22,17.80,0.23,1.30,3.80
23/09/2006,2006,9,23,NA,NA,NA,NA
24/09/2006,2006,9,24,NA,NA,NA,NA
25/09/2006,2006,9,25,17.90,0.38,1.68,6.00
26/09/2006,2006,9,26,18.00,1.01,2.72,5.60
27/09/2006,2006,9,27,17.80,0.66,1.65,4.70
28/09/2006,2006,9,28,17.80,0.23,2.11,4.70
29/09/2006,2006,9,29,17.90,0.17,1.46,5.10
30/09/2006,2006,9,30,NA,NA,NA,NA
01/10/2006,2006,10,1,NA,NA,NA,NA
02/10/2006,2006,10,2,NA,NA,NA,NA
03/10/2006,2006,10,3,NA,NA,NA,NA
04/10/2006,2006,10,4,17.50,0.75,3.06,3.10
05/10/2006,2006,10,5,17.30,0.38,2.05,3.30
06/10/2006,2006,10,6,17.30,0.01,2.41,2.00
07/10/2006,2006,10,7,NA,NA,NA,NA
08/10/2006,2006,10,8,NA,NA,NA,NA
09/10/2006,2006,10,9,16.70,0.21,3.12,1.80
10/10/2006,2006,10,10,16.90,0.20,3.25,3.00
11/10/2006,2006,10,11,16.80,0.25,2.99,3.80
12/10/2006,2006,10,12,16.70,0.22,2.57,4.00
13/10/2006,2006,10,13,16.90,0.19,2.95,4.40
14/10/2006,2006,10,14,NA,NA,NA,NA
15/10/2006,2006,10,15,NA,NA,NA,NA
16/10/2006,2006,10,16,16.40,0.22,4.04,5.60
17/10/2006,2006,10,17,15.90,0.19,3.42,5.00
18/10/2006,2006,10,18,16.00,0.38,4.34,4.00
19/10/2006,2006,10,19,16.30,0.19,3.63,4.10
20/10/2006,2006,10,20,16.30,0.20,3.53,4.40
21/10/2006,2006,10,21,NA,NA,NA,NA
22/10/2006,2006,10,22,NA,NA,NA,NA
23/10/2006,2006,10,23,16.00,0.31,4.79,2.80
24/10/2006,2006,10,24,16.00,0.20,2.54,3.00
25/10/2006,2006,10,25,15.90,0.15,3.25,3.60
26/10/2006,2006,10,26,15.60,0.40,3.21,4.10
27/10/2006,2006,10,27,NA,NA,NA,NA
28/10/2006,2006,10,28,NA,NA,NA,NA
29/10/2006,2006,10,29,NA,NA,NA,NA
30/10/2006,2006,10,30,15.10,0.45,4.57,1.70
31/10/2006,2006,10,31,14.10,0.48,5.21,1.20
01/11/2006,2006,11,1,13.30,0.38,6.40,0.80
02/11/2006,2006,11,2,13.60,0.15,5.96,0.80
03/11/2006,2006,11,3,NA,NA,NA,NA
04/11/2006,2006,11,4,NA,NA,NA,NA
05/11/2006,2006,11,5,NA,NA,NA,NA
06/11/2006,2006,11,6,13.40,0.15,8.41,0.80
07/11/2006,2006,11,7,13.20,0.86,8.23,0.80
08/11/2006,2006,11,8,13.10,0.95,8.49,1.20
09/11/2006,2006,11,9,12.40,1.13,8.08,0.80
10/11/2006,2006,11,10,12.40,1.09,9.48,0.90
11/11/2006,2006,11,11,NA,NA,NA,NA
12/11/2006,2006,11,12,NA,NA,NA,NA
13/11/2006,2006,11,13,11.50,0.70,12.70,0.70
14/11/2006,2006,11,14,11.50,1.22,11.57,0.80
15/11/2006,2006,11,15,10.10,1.44,17.11,0.90
16/11/2006,2006,11,16,11.80,0.79,11.83,1.20
17/11/2006,2006,11,17,11.60,0.38,15.34,1.60
18/11/2006,2006,11,18,NA,NA,NA,NA
19/11/2006,2006,11,19,NA,NA,NA,NA
20/11/2006,2006,11,20,11.90,0.50,5.40,1.00
21/11/2006,2006,11,21,11.90,0.23,4.66,1.00
22/11/2006,2006,11,22,11.60,0.55,3.52,1.50
23/11/2006,2006,11,23,11.60,0.44,3.58,1.10
24/11/2006,2006,11,24,11.50,NA,4.70,1.50
25/11/2006,2006,11,25,NA,NA,NA,NA
26/11/2006,2006,11,26,NA,NA,NA,NA
27/11/2006,2006,11,27,11.50,0.47,5.30,2.50
28/11/2006,2006,11,28,10.30,0.56,4.22,3.80
29/11/2006,2006,11,29,10.30,0.48,4.77,3.20
